Inspektions-ID;Videoname;Videozeitpunkt (h:min:sec);Meter ab Rohrbeginn;Schadenskürzel;Schadensbeschreibung;Rohrmaterial;Rohrprofil;Inspekteur-Name;Rohrhöhe (mm);Rohrbreite (mm);Kamera-Schwenkneigung (Grad);Kamera-Drehneigung (Grad);Videopfad;Videohash;Kmd-Pfad
111600;F4U4P_47420F0A.MPG;00:01:06;5.13;BCCBY;Krümmung der Leitung nach rechts;Steinzeug;Kreisprofil;Dorr/Pane;150;150;-16.0;1.0;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Kaufmann Ingo\Kempten, St.-Gallener-Str. 28 vom 11.05.2020\Sichtversion DVD 001\bin\F4U4P_47420F0A.MPG;3199720829;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Kaufmann Ingo\Kempten, St.-Gallener-Str. 28 vom 11.05.2020\Sichtversion DVD 001\bin\MESSDAT\Kaufmann\Ingo20\F4U4P_47420F0A.kmd
17241;F4NF3_33450401.MPG;00:02:08;13.1;BCCBY;Krümmung der Leitung nach rechts;Polyvinylchlorid;Kreisprofil;Dorr/Rinke;250;250;;;\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Käserei Champignon\Lauben, Kemptener Strasse 17-24 vom 22.02.2016-04.02.2020\Sichtversion 001\bin\F4NF3_33450401.MPG;3098844645;\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Käserei Champignon\Lauben, Kemptener Strasse 17-24 vom 22.02.2016-04.02.2020\Sichtversion 001\bin\MESSDAT\Heising_\Champ\F4NF3_33450401.kmd
78491;K 6.51I21052019.MPG;00:01:46;1.67;BDDA;Wasserspiegel klar (Sohle sichtbar);Beton;Kreisprofil;Gurschler;250;250;;;\\192.168.200.8\Datengrab\Dorr\12-18-08-19\Stadt Ravensburg\Ravensburg, Schussensiedlung vom 20.05.-27.05.2019\digitale Filme\K 6.51I21052019.MPG;3672361524;\\192.168.200.8\Datengrab\Dorr\12-18-08-19\Stadt Ravensburg\Ravensburg, Schussensiedlung vom 20.05.-27.05.2019\Sichtversion ohne Filme\MESSDAT\GASchuss\ensiedl\K 6.51I21052019.kmd
138489;F414WX3005030C.MPG;00:01:56;2.7;BDDA;Wasserspiegel klar (Sohle sichtbar);Stahlbeton;Kreisförmig;Dorr/BeGü;400;400;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Stadt Altensteig\Altensteig vom 03.08.-17.09.2015\Sichtversion 001\F414WX3005030C.MPG;865300321;\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Stadt Altensteig\Altensteig vom 03.08.-17.09.2015\Sichtversion 001\MESSDAT\Altenste\ig2015\F414WX3005030C.kmd
82570;60R1360G.mpg;00:03:33;9.29;BDDA;Wasserspiegel klar (Sohle sichtbar);Steinzeug;Kreisprofil;G. Rottmair;250;250;;;\\192.168.200.8\Datengrab\Dorr\3-17-11-17\AV Starnberger See\Bernried vom 19.12.2016-02.06.2017\Bernried RW-Kanal vom 19.12.2016-03.05.2017\Sichtversion 001\60R1360G.mpg;3817221742;
25986;Neu2016_RW20_2030I.MPG;00:08:39;33.46;BDDA;Wasserspiegel klar (Sohle sichtbar);Polypropylen;Kreisprofil;Dorr/Seidl;300;300;11.0;97.0;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\AV Starnberger See\Starnberg RW-Kanal\Starnberg RW-Kanal vom 09.11.2016.-14.12.2017\Sichtversion 001\Neu2016_RW20_2030I.MPG;1832575170;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\AV Starnberger See\Starnberg RW-Kanal\Starnberg RW-Kanal vom 09.11.2016.-14.12.2017\Sichtversion 001\MESSDAT\Starnber\gRWneu\Neu2016_RW20_2030I.kmd
95345;F4WCF_34560309.MPG;00:03:14;7.38;BDDA;Wasserspiegel klar (Sohle sichtbar);Beton;Kreisprofil;Dorr/BeGü;250;250;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Gemeinde Wildpoldsried\Wildpoldsried, diverse Strassen vom 27.10.-08.11.2016\Sichtversion 001\F4WCF_34560309.MPG;2483294069;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Gemeinde Wildpoldsried\Wildpoldsried, diverse Strassen vom 27.10.-08.11.2016\Sichtversion 001\MESSDAT\Wildpold\2016\F4WCF_34560309.kmd
56332;RLRK375I.MPG;00:02:49;6.59;BBFA;;Stahlbeton;Kreisprofil;Dorr/BeGü;500;500;;;\\192.168.200.8\Datengrab\Dorr\12-18-08-19\AV Bay. Bodenseegemeinden\Weißensberg vom 26.11.2018-05.03.2019\Sichtversion 001\RLRK375I.MPG;1951794389;\\192.168.200.8\Datengrab\Dorr\12-18-08-19\AV Bay. Bodenseegemeinden\Weißensberg vom 26.11.2018-05.03.2019\Sichtversion 001\MESSDAT\AW_Bosee\_18\RLRK375I.kmd
26574;20R4510I.MPG;00:22:37;28.99;BBFA;;Beton;Kreisprofil;Dorr/BeGü;200;200;;;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\AV Starnberger See\Starnberg RW-Kanal\Starnberg RW-Kanal vom 09.11.2016.-14.12.2017\Sichtversion 001\20R4510I.MPG;4182449890;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\AV Starnberger See\Starnberg RW-Kanal\Starnberg RW-Kanal vom 09.11.2016.-14.12.2017\Sichtversion 001\MESSDAT\Starnber\gRWneu\20R4510I.kmd
108816;F4M0M_48750200.MPG;00:02:36;1.98;BBFA;;Beton;Kreisprofil;Dorr/ Akpinar;400;400;0.0;79.0;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Fa. Schulz Tiefbau GmbH & Co. KG\A95 München-Garmisch vom 17.09.-25.09.2020\Sichtversion 001\bin\F4M0M_48750200.MPG;3834263136;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Fa. Schulz Tiefbau GmbH & Co. KG\A95 München-Garmisch vom 17.09.-25.09.2020\Sichtversion 001\bin\MESSDAT\A952020\F4M0M_48750200.kmd
82916;60R3490G.mpg;00:14:07;26.08;BBFA;;Asbestzement;Kreisprofil;G. Rottmair;300;300;;;\\192.168.200.8\Datengrab\Dorr\3-17-11-17\AV Starnberger See\Bernried vom 19.12.2016-02.06.2017\Bernried RW-Kanal vom 19.12.2016-03.05.2017\Sichtversion 001\60R3490G.mpg;940953655;
131580;T1 10.60G03122015.MPG;00:16:05;30.01;BBFA;;Stahlbeton;Kreisprofil;Dorr/BeGü;600;600;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Stadt Ravensburg\RV-Bavendorf vom 23.11.-08.12.2015\Sichtversion 001\T1 10.60G03122015.MPG;1022437884;\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Stadt Ravensburg\RV-Bavendorf vom 23.11.-08.12.2015\Sichtversion 001\MESSDAT\RV-Baven\dorf\T1 10.60G03122015.kmd
22843;H_55280500.mpg;00:05:41;7.8;BBAC;;Steinzeug;Kreisprofil;M.Mangold;300;300;;;\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Stadt Tübingen\Tübingen EKVO2018 vom\Tübingen 2018~2F1\H_55280500.mpg;1682825144;
65926;R07733I.MPG;00:01:45;5.05;BBAC;;Beton;Kreisprofil;Gurschler;200;200;;;\\192.168.200.8\Datengrab\Dorr\12-18-08-19\GTL Lindau\Lindau, OT Hoyren & Reutin vom 27.02.-13.03.2019\Daten\Schachener Strasse SW + RW vom 26.02.-12.03.2019\Haltungen\R07733I.MPG;3671673062;\\192.168.200.8\Datengrab\Dorr\12-18-08-19\GTL Lindau\Lindau, OT Hoyren & Reutin vom 27.02.-13.03.2019\Daten\Schachener Strasse SW + RW vom 26.02.-12.03.2019\Sichtversion ohne Filme\MESSDAT\GTL2019\R07733I.kmd
23128;H_56290250.mpg;00:12:34;9.9;BBAC;;Steinzeug;Kreisprofil;M.Mangold;300;300;;;\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Stadt Tübingen\Tübingen EKVO2018 vom\Tübingen 2018~2F1\H_56290250.mpg;1108047514;
109593;HRW1230I.MPG;00:02:56;3.01;BBAC;;Beton;Kreisprofil;Gurschler;500;500;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Gemeinde Hagnau\Hagnau vom 20.07.-19.08.2020\Sichtversion 001\bin\HRW1230I.MPG;2460795278;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Gemeinde Hagnau\Hagnau vom 20.07.-19.08.2020\Sichtversion 001\bin\MESSDAT\Hagnau20\20\HRW1230I.kmd
130625;F413273069060A.MPG;00:01:27;1.0;BBAC;;Steinzeug;Kreisprofil;Dorr/Espig;300;300;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Stadt Filderstadt\Filderstadt vom 28.09.-27.10.2015\Sichtversion 001\F413273069060A.MPG;1230880921;\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Stadt Filderstadt\Filderstadt vom 28.09.-27.10.2015\Sichtversion 001\MESSDAT\Filderst\adt\F413273069060A.kmd
14415;F412DA4176080F.MPG;00:04:34;32.79;BCAEA;einfacher Anschluss - Loch gemeißelt, offen;Stahlbeton;Kreisprofil;Dorr/Alker;600;600;;;\\192.168.200.8\Datengrab\Dorr\08-19-04-20\KKU EÜV 2017\Kempten, EÜV 2017 vom 08.10.2018-02.05.2019\Daten Gesamt Neu\TV-Untersuchung\Sichtversion 001\bin\F412DA4176080F.MPG;127498797;\\192.168.200.8\Datengrab\Dorr\08-19-04-20\KKU EÜV 2017\Kempten, EÜV 2017 vom 08.10.2018-02.05.2019\Daten Gesamt Neu\TV-Untersuchung\Sichtversion 001\bin\MESSDAT\KKUEÜV20\17\F412DA4176080F.kmd
134129;F4PMT_29860501.MPG;00:18:01;28.84;BCAEA;einfacher Anschluss - Loch gemeißelt, offen;Beton;Kreisprofil;Dorr/Borys;250;250;-32.0;264.0;\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Diringer & Scheidel Rohrsanierung GmbH & Co. KG\Kaufbeuren 2015, vor Sanierung 14.07.-29.09.2015\Sichtversion 001\F4PMT_29860501.MPG;3812287148;\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Diringer & Scheidel Rohrsanierung GmbH & Co. KG\Kaufbeuren 2015, vor Sanierung 14.07.-29.09.2015\Sichtversion 001\MESSDAT\Stadt_KF\B\F4PMT_29860501.kmd
99556;F4L1G_32680800.MPG;00:13:18;43.3;BCAEA;einfacher Anschluss - Loch gemeißelt, offen;Beton;Kreisförmig;Dorr/Alker;400;400;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Stadt Kirchheim u. Teck\2016\Kirchheim, Nabern vom 18.04.-28.04.2016\Sichtversion 001\F4L1G_32680800.MPG;1669519521;
111516;R04291G.MPG;00:01:11;1.71;BCAEA;einfacher Anschluss - Loch gemeißelt, offen;Beton;Kreisprofil;Dorr/ Sfar;400;400;221.0;173.0;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\GTL Lindau\Lindau, Zustandskontrolle vom 10.09.-15.09.2020\Sichtversion 001\bin\R04291G.MPG;23421933;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\GTL Lindau\Lindau, Zustandskontrolle vom 10.09.-15.09.2020\Sichtversion 001\bin\MESSDAT\Lindau20\20\R04291G.kmd
136382;F4VOE_3044060C.MPG;00:01:55;2.7;BCAEA;einfacher Anschluss - Loch gemeißelt, offen;Stahlbeton;Kreisprofil;Dorr/Karg;1300;1300;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\KKU 2015\Kempten vom 14.09.-25.09.2015\Sichtversion 001\F4VOE_3044060C.MPG;743018691;\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\KKU 2015\Kempten vom 14.09.-25.09.2015\Sichtversion 001\MESSDAT\KKUEN201\5\F4VOE_3044060C.kmd
115016;F4Y9Y_47510811.MPG;00:04:56;15.99;BBCB;;Stahlbeton;Kreisprofil;Dorr/Alker;300;300;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Markt Weitnau\Weitnau, Kleinweiler-Hofen vom 11.05.-03.06.2020\Sichtversion 001\bin\F4Y9Y_47510811.MPG;2128490017;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Markt Weitnau\Weitnau, Kleinweiler-Hofen vom 11.05.-03.06.2020\Sichtversion 001\bin\MESSDAT\Weitnau2\020\F4Y9Y_47510811.kmd
33068;F4T1W_40650107.MPG;00:02:17;7.15;BBCB;;Polyvinylchlorid;Kreisprofil;Dorr/Möhring;150;150;;;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Fa. Hübner GmbH\Marktoberdorf, Sudetenstrasse 1 vom 05.07.-06.07.2018\Sichtversion DVD 001\F4T1W_40650107.MPG;3039950880;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Fa. Hübner GmbH\Marktoberdorf, Sudetenstrasse 1 vom 05.07.-06.07.2018\Sichtversion DVD 001\MESSDAT\C_Hübner\F4T1W_40650107.kmd
137821;F4LBM_29850100.MPG;00:01:45;12.68;BBCB;;Beton;Kreisprofil;Dorr/Möhring;250;250;-23.0;230.0;\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Staatliches HBA Karlsruhe\Karlsruhe, GF-Kaserne vom 20.07.-11.09.2015\Sichtversion 001\F4LBM_29850100.MPG;3934890926;\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Staatliches HBA Karlsruhe\Karlsruhe, GF-Kaserne vom 20.07.-11.09.2015\Sichtversion 001\MESSDAT\Stadt_Ka\rlsruhe\F4LBM_29850100.kmd
138102;F4TIH_30220305.MPG;00:08:12;34.3;BBCB;;Steinzeug;Kreisförmig;Dorr/BeGü;250;250;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Stadt Altensteig\Altensteig vom 03.08.-17.09.2015\Sichtversion 001\F4TIH_30220305.MPG;1068758559;\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Stadt Altensteig\Altensteig vom 03.08.-17.09.2015\Sichtversion 001\MESSDAT\Altenste\ig2015\F4TIH_30220305.kmd
36654;F4X1P_40840206.MPG;00:02:46;24.13;BBCB;;Beton;Kreisprofil;Dorr/Fazio;500;500;42.0;163.0;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Gemeinde Riegsee\Aidling vom 11.06.-07.09.2018\Sichtversion 001\F4X1P_40840206.MPG;2360263863;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Gemeinde Riegsee\Aidling vom 11.06.-07.09.2018\Sichtversion 001\MESSDAT\Aidling2\018\F4X1P_40840206.kmd
20958;F4P1H_45550F00.MPG;00:02:42;6.01;BAIZ;;Beton;Kreisprofil;Dorr/Pane;300;300;;;\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Staatliches Bauamt Weilheim\Schwaiganger\Sichtversion 001\F4P1H_45550F00.MPG;1273757884;
3368;F4US3_4500020A.MPG;00:03:15;17.92;BAIZ;;Beton;Kreisprofil;DORR/FAZIO;300;300;22.0;73.0;\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Fa. Kutter GmbH\A95, Seeshaupt vom 06.09.-17.09.2019\Sichtversion 001\bin\F4US3_4500020A.MPG;714405074;\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Fa. Kutter GmbH\A95, Seeshaupt vom 06.09.-17.09.2019\Sichtversion 001\bin\MESSDAT\A95_Sees\haupt\F4US3_4500020A.kmd
100547;ZW 1.46I07112016.mpg;00:08:36;17.93;BAIZ;;Beton;Kreisprofil;Michael Gurschler;300;300;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Stadt Ravensburg\Ravensburg, Weststadt vom 22.09.-16.11.2016\digitale Filme\ZW 1.46I07112016.mpg;1725696495;
26573;20R4500AltG.MPG;00:14:20;5.77;BAIZ;;Beton;Kreisprofil;Dorr/BeGü;250;250;;;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\AV Starnberger See\Starnberg RW-Kanal\Starnberg RW-Kanal vom 09.11.2016.-14.12.2017\Sichtversion 001\20R4500AltG.MPG;2741234871;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\AV Starnberger See\Starnberg RW-Kanal\Starnberg RW-Kanal vom 09.11.2016.-14.12.2017\Sichtversion 001\MESSDAT\Starnber\gRWneu\20R4500AltG.kmd
95076;F4RO3_32540509.MPG;00:02:43;4.4;BAIZ;;Asbestzement;Kreisförmig;Dorr/Borys;300;300;55.0;122.0;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Gemeinde Stetten\Stetten vom 14.04.2016\Sichtversion DVD 001\F4RO3_32540509.MPG;3805848806;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Gemeinde Stetten\Stetten vom 14.04.2016\Sichtversion DVD 001\MESSDAT\Gem_Stet\te2016\F4RO3_32540509.kmd
85932;73S0040I.MPG;00:02:53;14.91;BDDC;Wasserspiegel trüb;Steinzeug;Kreisprofil;Dorr/Möhring;200;200;;;\\192.168.200.8\Datengrab\Dorr\3-17-11-17\AV Starnberger See\Tutzing 14.02.-16.05.2017\Tutzing Abschnitt 4, Monatshausen-Diemendorf vom 14.02.-01.03.2017\Sichtversion 001\73S0040I.MPG;2078103430;\\192.168.200.8\Datengrab\Dorr\3-17-11-17\AV Starnberger See\Tutzing 14.02.-16.05.2017\Tutzing Abschnitt 4, Monatshausen-Diemendorf vom 14.02.-01.03.2017\Sichtversion 001\MESSDAT\TutzingA\bsch4\73S0040I.kmd
78077;312E1G16072019.MPG;00:09:15;32.2;BDDC;Wasserspiegel trüb;Beton;Kreisprofil;Gurschler;500;500;;;\\192.168.200.8\Datengrab\Dorr\12-18-08-19\Stadt Ravensburg\Ravensburg, EKVO Eschach Süd vom 14.05.-30.07.2019\digitale Filme\312E1G16072019.MPG;2200671781;\\192.168.200.8\Datengrab\Dorr\12-18-08-19\Stadt Ravensburg\Ravensburg, EKVO Eschach Süd vom 14.05.-30.07.2019\Sichtversion ohne Filme\bin\MESSDAT\Ravensbu\rg2019\312E1G16072019.kmd
38564;F4VB6_3947030A.MPG;00:03:59;18.3;BDDC;Wasserspiegel trüb;Steinzeug;Kreisprofil;Dorr/BeGü;250;250;;;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Gemeinde Seehausen\Seehausen vom 04.12.2017-28.05.2018\Sichtversion 001\F4VB6_3947030A.MPG;2009704308;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Gemeinde Seehausen\Seehausen vom 04.12.2017-28.05.2018\Sichtversion 001\MESSDAT\Seehause\n2017\F4VB6_3947030A.kmd
78367;688E1G15052019.MPG;00:01:04;1.33;BDDC;Wasserspiegel trüb;Polyvinylchlorid;Kreisprofil;Gurschler;150;150;;;\\192.168.200.8\Datengrab\Dorr\12-18-08-19\Stadt Ravensburg\Ravensburg, EKVO Eschach Süd vom 14.05.-30.07.2019\digitale Filme\688E1G15052019.MPG;948111778;\\192.168.200.8\Datengrab\Dorr\12-18-08-19\Stadt Ravensburg\Ravensburg, EKVO Eschach Süd vom 14.05.-30.07.2019\Sichtversion ohne Filme\bin\MESSDAT\Ravensbu\rg2019\688E1G15052019.kmd
120085;40641450.MPG;00:01:09;1.6;BDDC;Wasserspiegel trüb;Steinzeug;Kreisförmig;Dorr/Akpinar;300;300;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Stadt Erlangen\Daten KW26\Filme Sfar, Akpinar\40641450.MPG;1982996399;
142163;T2 24.30G17072015.MPG;00:05:04;3.92;BAJA;;Beton;Kreisprofil;Dorr/Alker;400;400;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Stadt Ravensburg, Tiefbau\Ravensburg, Oberzell vom 14.07.-29.07.2015\Sichtversion 001\T2 24.30G17072015.MPG;1798147026;
100489;AW 5.14I10112016.mpg;00:01:20;1.59;BAJA;;Beton;Kreisprofil;Michael Gurschler;300;300;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Stadt Ravensburg\Ravensburg, Weststadt vom 22.09.-16.11.2016\digitale Filme\AW 5.14I10112016.mpg;3688963959;
85913;73S0230AltI.MPG;00:01:52;2.43;BAJA;;Polyvinylchlorid;Kreisprofil;Dorr/Möhring;150;150;;;\\192.168.200.8\Datengrab\Dorr\3-17-11-17\AV Starnberger See\Tutzing 14.02.-16.05.2017\Tutzing Abschnitt 4, Monatshausen-Diemendorf vom 14.02.-01.03.2017\Sichtversion 001\73S0230AltI.MPG;1041304237;\\192.168.200.8\Datengrab\Dorr\3-17-11-17\AV Starnberger See\Tutzing 14.02.-16.05.2017\Tutzing Abschnitt 4, Monatshausen-Diemendorf vom 14.02.-01.03.2017\Sichtversion 001\MESSDAT\TutzingA\bsch4\73S0230AltI.kmd
140538;F4RIC_28960804.MPG;02:31:41;3.1;BAJA;;Stahlbeton;Kreisförmig;Dorr/Alker;600;600;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Stadt Kirchheim Teck\2015\Kirchheim unter Teck, Kernstadt, Partielle Sanierung 2008 vom 21.04.-30.04.2015\Sichtversion 001\F4RIC_28960804.MPG;2258662549;
76151;F4R0N_44400109.MPG;00:04:20;10.55;BAJA;;Steinzeug;Kreisprofil;Dorr/Möhring;150;150;135.0;162.0;\\192.168.200.8\Datengrab\Dorr\12-18-08-19\Markt Sulzberg\Sulzberg, div Strassen vom 11.07.-16.07.2019\Sichtversion DVD 001\F4R0N_44400109.MPG;3079945302;\\192.168.200.8\Datengrab\Dorr\12-18-08-19\Markt Sulzberg\Sulzberg, div Strassen vom 11.07.-16.07.2019\Sichtversion DVD 001\MESSDAT\Sulzberg\F4R0N_44400109.kmd
99557;F417013267080D.MPG;00:07:23;20.5;BBFC;;Beton;Kreisförmig;Dorr/Alker;400;400;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Stadt Kirchheim u. Teck\2016\Kirchheim, Nabern vom 18.04.-28.04.2016\Sichtversion 001\F417013267080D.MPG;38096180;
96020;F412US3491080F.MPG;00:21:45;54.18;BBFC;;Beton;Kreisprofil;Dorr/Alker;250;250;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\KKU Kempten\EÜV Filmung vom 21.11.-20.12.2016\Sichtversion 001\F412US3491080F.MPG;210170827;
78677;F4WFA_42110601.MPG;00:24:17;67.3;BBFC;;Beton;;Dorr/Espig;1750;1300;;;\\192.168.200.8\Datengrab\Dorr\12-18-08-19\Stadtentwässerung Augsburg\Augsburg, Begehung MW3 vom 22.08.-14.12.2018\Sichtversion 001\F4WFA_42110601.MPG;984986819;\\192.168.200.8\Datengrab\Dorr\12-18-08-19\Stadtentwässerung Augsburg\Augsburg, Begehung MW3 vom 22.08.-14.12.2018\Sichtversion 001\MESSDAT\Augsburg\2018\F4WFA_42110601.kmd
